NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210051164865;2021;3;F;1;3;1;2;0;2;1;0;2313401;Tianguá;23;CE;2;1;1;2313401;Tianguá;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;C;C;3;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210053399070;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;2610905;Pesqueira;26;PE;1;1;1;1;909;881;892;899;480.9;503.9;503.5;476;DEBCCBDAADDDEABBBAEBEEBCAEDDEDCCDCBCCCBEDBABA;DBACCAECCACBBBAAABCACBEDECCBBCAEADABCBCCBDEBD;99999AAEAAADADCEEDCDBABBECCDCDBDCBADCDEAAECDEAAADE;DACEBBDAACDCCEEABBDABECDEDBABEECBBCBCDBDBBACC;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;200;160;200;160;880;E;C;C;A;5;D;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
210054296115;2021;5;F;1;1;1;1;3;1;;0;;;;;;;;3109303;Buritis;31;MG;1;1;1;1;912;882;891;901;543.1;663.5;650.5;612.2;DACDBCEBECDBACCBEDEDCDBCDBABCEADEACBCCBEDADCB;ECAADCEBEADBBABEECBAAEADBAABCAADBCEEDABBCAEAB;99999ECAEAECEAECBDACDCEABDEADCEDDBEBDADCDCBCCEBBEE;BCEAEBEDBDEDDCAACBECAABDCCDAEDEBCDDABACCDBECC;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;200;180;200;200;940;C;C;B;B;4;C;D;B;D;B;A;B;B;A;A;A;A;A;C;A;A;E;A;B;B
210053651646;2021;8;M;1;3;1;1;2;1;;0;;;;;;;;1505205;Oeiras do Pará;15;PA;1;1;1;1;909;881;892;899;387.9;546.8;350;441.4;AABECDDACECDBDEBDAACAEECBEBDEDAAEBBCECACBDBEA;BCECCBABAAECAADCABDBAAEADBAAACACAEEDAEEBCDCBA;99999EDCDEDDDBCBCEABEDCDABEEDBBCCDBCBEEBEBAAEEBDBE;DEDDECCEABDCAEBACDAEDCACEDCCCBCEEACBADCCDCBEE;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;100;80;80;500;H;H;A;A;4;B;A;B;C;A;B;B;A;B;B;A;A;A;B;A;A;E;A;A;B
210052691621;2021;15;M;1;3;1;1;15;1;;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;912;882;891;901;432.7;395.4;356.9;398.3;DBACADCBEEBDAEDAEBDCBCDEEAEDEEBEEDAAEBACCBEEB;AADBEBCCAAEECDEBDBCBADBBAEAEBECDDCCEBAAAEBBBC;BEDAA99999DBEDADADDABDDCABBDEBCDADECACCAEBBDDBCEEA;CDECADDBDDECCAAACEEABDEECDBEEEBAABACCADCCDAAB;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;120;60;540;B;C;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;B
210052863477;2021;11;M;1;3;1;1;9;1;;0;;;;;;;;1506807;Santarém;15;PA;1;1;1;1;910;879;889;900;605.7;688.4;578.6;692.5;ADAECDBCABCDBCECEABCABDEDBABCBDBECDAECABEEBCD;BEDCBAABAEDDEBBAEBCABEECCAEABEAEAECBBABAABADB;99999CCBAABDCEABDCEBDEBDBACBEEDEBCAACDADBAC.CDCDDA;DDCEBADBADDCEBACCBADEACBCDECABCCCCDDDAEABCEBC;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;160;200;180;200;180;920;C;C;C;F;3;F;A;B;C;B;C;B;A;B;A;B;A;A;B;A;A;D;A;B;B
210051030705;2021;4;F;1;3;1;1;1;1;;0;;;;;;;;3534401;Osasco;35;SP;1;1;1;1;910;879;889;900;381.1;422.6;352.7;383.3;DBEADDAAACCABAEEDBADCECBEAAABCAEEAAEDDECCCAEB;BDCBDACDDAAEAEDAAACBAEBABCCACAACDAABAAAABAACD;99999BEDEBAAEEAABACEAECBBAEBDBDDCEADDAABABDDADABEA;ECEACAAEAEAACCAAAACDECCEAADAEEECAEECBDCDBEADA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;80;120;120;80;80;480;H;D;C;B;5;B;A;B;C;B;A;B;A;A;A;A;A;A;C;B;A;D;A;A;B
210052933544;2021;2;M;1;2;1;2;0;2;1;0;2304400;Fortaleza;23;CE;2;1;1;2304400;Fortaleza;23;CE;1;1;1;1;910;879;889;900;501.7;513.4;496.8;484.1;AAADCCCCBECBACACABEDCCADDACAEAEBBEAEEEEBCEAAC;EBDCDACDCBDDEDACCBAABDACEAABCDBABEBCBCBCEDEEC;DABBA99999BBADCADADACEDDEECBBABAAACAABABBAAAEEEBEE;ABDDDBCDABECADBDDCABEDAEDADBBEDAAAECCBECDDEDA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;40;40;160;40;400;D;D;B;B;4;C;A;B;B;A;B;B;A;A;A;B;A;A;C;A;B;E;B;B;B
210051832411;2021;3;F;1;2;1;1;1;1;;0;;;;;;;;2208007;Picos;22;PI;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;C;B;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A
210052386838;2021;3;F;1;3;1;2;0;2;1;0;;;;;;;;2606002;Garanhuns;26;PE;1;1;1;1;909;881;892;899;604.1;624.7;560.7;588;BEEAABADABCAACDCCDEBBECBABDAEAADBCDBCCCCCABCE;CEEECAEBAAEBEAEAAEAEBDEBBEADBCBAAADDBEDDCEBDA;BBBEB99999CDAADADEDDBCBDADEBEBDCBEAEEEEAAECDAAADCA;CCAEBAEBCDCCBEEACCDCCACAEABBBDBDECACCDECDBEBB;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;120;120;120;600;B;B;A;A;5;B;A;B;C;A;D;B;A;A;A;A;A;A;B;B;A;E;A;A;B
210054416406;2021;4;F;1;3;1;1;1;1;;0;;;;;;;;2303204;Caririaçu;23;CE;1;1;1;1;909;881;892;899;459.2;441.2;505;539;BABDCCEDADDDDECCEBAABCDEECDBEEEBDEDDAAACEABDE;AEABCECBCDBBEADACBBEEBDDBCBAAEDBABEDBBDAAEEDC;99999AAADAADDDBCADAECACBDAEEADDCCBBDEDEAEECEAAACDB;CAAEBBBDDBBCDDEB.BECAABEDBCDDECEBEDCBCECEBACA;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;200;120;140;200;820;E;G;C;D;3;C;A;C;D;B;C;B;A;A;A;A;A;A;B;A;A;D;A;B;B
210052781210;2021;2;M;1;0;1;2;0;2;1;0;;;;;;;;5220603;Silvânia;52;GO;1;1;1;1;910;879;889;900;354.2;480.6;338.7;504.9;AABEDCBAACCABEEACACECADAEBCACEEAAEDDDBECCEAEB;BDECAAAECBBDBDADBDEAABEEAEBABCAABAABBEABBDBCA;99999AADECCAABDEAABBCCACBCBCDEAEAABACCAAEBAEABDBAD;DADBEEDEADADBCBBBBCBBACAAAECDECCABEECCEDEBADA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;120;100;120;60;520;B;C;A;B;3;B;D;B;D;B;C;B;B;B;A;B;A;B;B;B;A;D;A;A;B
210051535021;2021;4;M;1;1;1;1;1;1;;0;;;;;;;;2105302;Imperatriz;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;B;D;3;B;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
210054247662;2021;3;M;1;1;1;2;0;2;1;0;;;;;;;;4113700;Londrina;41;PR;1;1;1;1;909;881;892;899;563.1;620.7;588;634.1;BBBAACDAABCDCCCCBDECBEECCCCAAADDDDAACCAABAAAA;BCECCAEAEAEBAAEAAEAADBABBDAABCABACDEBBADCABBA;AAAAD99999CCBDDABACEDDBDCCCAEDDBBEDDEEEAAEADAAAACB;AAAEAABDCDDCCBBBBBBEEEAAAAABBBCCEEEBDBAAADCBA;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;140;120;120;120;140;640;F;G;D;D;4;C;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;E;B;B;B
210053930781;2021;4;F;1;4;1;1;2;1;;0;;;;;;;;3537909;Pilar do Sul;35;SP;1;1;1;1;910;879;889;900;491.9;643.4;585.1;604.3;BCEECCDBDBDACCACEADACDDEEACCBBCBBCDACBACEEBEE;BAECEADBCECDEBBACBEABEECCEEBBECAAACBAAABDCACB;CDADE99999BDCDAABCEDBADDCABBCBEEBABACCBCDACABBEEDA;BDCDEDACADBAECBEACDABAB.BBDCBBEDCBDACECCDACEA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;140;200;140;160;80;720;F;E;A;B;5;O;A;E;E;E;A;C;B;B;A;B;B;B;D;B;A;E;A;C;B
210053154681;2021;2;M;1;1;1;2;0;2;1;0;;;;;;;;3201209;Cachoeiro de Itapemirim;32;ES;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;B;A;B;2;E;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;B;A;B;B
210054224499;2021;4;F;1;1;1;2;0;2;1;0;;;;;;;;2918407;Juazeiro;29;BA;1;1;1;1;912;882;891;901;418.4;474.1;398.4;376.1;DCACDBBBBCBDBBACCDACCDCBABCEEABBBBCBDEBCCCEED;BBBDAAACAEABACBBDCCABABBBEACBCCDBCDAACDBCBBDD;AEDAC99999CCADADBBCBDDCADBADAAACBBADECCCDDCBBBCCCD;AEBBABBBABCBCEBBDADDDEBCBDDBEBEBBBBBDEBDBDCCC;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;100;80;180;600;E;C;D;B;3;B;A;C;C;A;A;B;A;B;A;B;A;B;C;A;B;D;A;B;B
210053576940;2021;3;F;1;3;1;2;0;2;1;0;;;;;;;;2606002;Garanhuns;26;PE;1;1;1;1;910;879;889;900;595.8;614.7;517;683.7;ADEDCCCCDCCBBDDCEBBAADCEDDBCCBCBECBBDBABDBBCC;EDDCEADDCEDDABAADBAABCECCAEAADAEBEABBADBEEEDB;DABAC99999BCCDEADEBEAABDDBCCEDDEBCBBDCADBBCAEBCDED;DDCDCDCEDCDCECABCDBACBDDCABCEBBBCCDCAEEADBDEA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;180;120;140;120;680;B;B;C;A;6;B;A;B;D;B;B;B;A;A;A;A;A;A;B;B;A;D;A;A;B
210053244672;2021;13;F;1;2;1;1;15;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;1013;1002;1006;1009;598.2;660.7;591.1;587;BCBCEDEBEBDADACEBDEACAECDABAAEDBDADBCBBDBECED;EAEAEADBCACBDABEECBAABEDBBBBCCABBCEEBEBBCAEEE;99999BCADADEDACBBDACDBEBBBDEDBEBDBEDDACCDACECEBBDE;CCEAEECCDBCCDBBABEBCDCDEDCAEEDCBACBCDBDBDABBE;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;100;120;80;540;D;E;C;D;1;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210053467832;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;3305109;São João de Meriti;33;RJ;1;1;1;1;909;881;892;899;410.5;426.6;476.3;517.8;DAECCBDACCBACCAAEDCBAEBECCEACBCDAAAEABADBBBAC;ACACCEABAABCEBBBCCBBDBBBCADCBAEADCCCBDBAECADE;AACEC99999CEBDCECDDCDBCDACEAABBBCDEDEBBAADCEEAAADA;ECCEDCCACACACBDCBBCBCBAEBDBBBCDABACCADEBDDDCD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;80;140;0;460;E;E;D;B;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;E;A;A;B
210051095705;2021;3;F;1;3;1;2;0;2;1;0;2604106;Caruaru;26;PE;2;1;1;2604106;Caruaru;26;PE;0;1;1;0;;882;891;;;521.9;523.9;;;EBEDAABCEADABABBABAACEBAAEDCCDCABAEBAEBABABEE;CAABE99999DEEEBCBBABECEAABBAEBBABBDCDBACDCDACCBDDE;;0;;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;;1;120;180;120;140;200;760;E;E;B;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210051740472;2021;10;F;1;3;1;1;7;1;;0;;;;;;;;2700409;Atalaia;27;AL;1;1;1;1;912;882;891;901;438.5;413.4;419;402.2;ACBDEBCDAAECAEADEBCECECCDDDEBBCEAABDCAAAEEDBD;CBDABBECACBDAABDEBA*BDCAB.DADDEAB.DBDDEEC.BEE;EAABD99999DECEBABECDACAEBCDCCABDCEACECB**EDBDBABEA;BDADCCABEABE.DBCEADBACEECA.DBBACCDDAAEEBBDCCA;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;40;120;80;80;120;440;A;B;A;B;2;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210051664013;2021;3;F;1;3;1;2;0;2;1;0;;;;;;;;2930501;Serrinha;29;BA;1;1;1;1;911;880;890;902;476.9;590.3;556.4;506.3;EBCBDACBEAECEEDEDEDDCBEBCABCACDDCDBEAECEBECBE;CBABAAEEBADBBACEEEAAABDEACCEBBEEDABAABDBCBACC;99999CAADCEDBACCCADCDCBEDEDDAAEADCBADDECEEDBDCBDBA;DDCDDCBAAAECCCADBCDCAEEBCBCDAEADBDBADBBEBCABB;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;140;160;140;160;180;780;B;E;A;A;3;B;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;B;A;A;A
210054435879;2021;3;M;1;3;1;2;0;2;1;0;;;;;;;;5208707;Goiânia;52;GO;1;1;1;1;1014;1000;1004;1010;410.5;447.4;364.7;402.5;DCBDBDBBAADCDEDAECACBDCDEDDAABCBEDDDBBADEEBCB;CABEABDEBBBCEBADDBCCAADDEECCBAEEDBBCCAAEADCBD;99999CDDEDBCEBEDABADDCEEDDAEACDAEEEBBCDDECABBDACAB;AEABDACBCCECBEEABDBCDCEDDABABCEDCDCDBCCDACBCB;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;100;120;120;120;140;600;H;E;B;B;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;B
210052675352;2021;3;F;1;1;1;1;1;1;;0;;;;;;;;2103208;Chapadinha;21;MA;1;1;1;1;911;880;890;902;444.2;537;463.8;448.4;CBDACDDDBECADACEECDCCEDDDEAECCEDABEDECAAEEEBC;BDBEADEDBDABBEBAAEBACDAAACDBECEDBEDBAABACEAAB;99999CBDBBBDCAABBECDEBEAEEADAEDABEBABBCCBDDDBDADBA;DAACAACCAEACBADBECDACEBCACBCEBDDCBACCBEDEDBCA;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;120;120;100;160;620;B;B;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210051538356;2021;3;F;1;3;1;2;0;2;1;0;2312205;Santa Quitéria;23;CE;2;1;1;2312205;Santa Quitéria;23;CE;1;1;1;1;909;881;892;899;369.8;464.5;534.3;403.2;AACDDAAEADACBBCACBCCABCEEDADAEDCAEAEDBCBBACDE;ADECAABCCCBDAAEACBEAAABC.AAADDAAAADDBDDCCDACC;99999AACDEADBCCDBCCCCCDBCBABDDBBBEEDAEEAAEDDAEADEC;DAAEECDECABABDBCCBBBADCECCCBCBDCDCCAEEEEAAEBB;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;80;60;100;0;360;B;B;A;A;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210053991321;2021;13;M;2;2;1;1;0;1;;0;;;;;;;;2305357;Icapuí;23;CE;1;1;1;1;911;880;890;902;659.7;613.8;569.1;674.4;CCCBBBABEECDBEEEBBCBCBAABCDABCBEECBCDCDDBEEDA;DBBBADADBBABEECEABAEAEBEAAEEBEDCAEBBDCBBCBAAC;DACCB99999DBAAADCACBBBEEDCDDAAAADCBACDACEEADDACDBD;DCECEBBBABDDCACACCBAECEBABAAABDDEDCAEDBABBCCA;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;160;120;120;120;640;C;F;A;A;4;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;B;A;B;B
210051344529;2021;2;F;1;3;1;2;0;2;1;0;;;;;;;;3510401;Capivari;35;SP;1;1;1;1;911;880;890;902;632.1;690.6;641;616.4;CDCDBDABECAEADDEAABBCBCABCDCCCBDECDABAEABEECA;DBBAABECBBABEECEAAAAADBCACEEABDDBEBBBABBCEACC;ABECA99999BAEADACADCBBCAAABBABEBDEEADDACEEDDDBDDBD;ECACCABEEBDCCEDACCBBEAEADBBABABCCDDBCEEABBBCA;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;140;140;160;140;180;760;G;E;D;C;4;G;A;C;C;C;A;B;C;B;A;B;A;A;D;A;A;E;B;D;B
210052484587;2021;3;F;1;1;1;2;0;2;;0;;;;;;;;2914000;Ipirá;29;BA;1;1;1;1;912;882;891;901;372.2;390.9;385.7;433.9;DDECAEAABEDDEBCCDAEECDAEADBEAEDACACCEBAAADDEB;DEEBBCCCDACAECDABCDBCCDDDACEBCBCAEBAAADDAACAB;EBCCA99999EDDADCBCCABAEBCBECDEDABBEAEDBAABEBECDBDA;BDCBEACCBDECDAADBCACCABAADDEDEDAEBDBCCECDADCA;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;100;160;120;120;160;660;B;D;B;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210053347786;2021;4;F;1;3;1;2;0;2;1;0;;;;;;;;2908408;Conceição do Coité;29;BA;0;1;1;0;;882;891;;;442.5;540.6;;;CADBAACCEDEDBBCBEBABADEEBBDCBCCBDEEAEEAEEDABC;ACDAE99999DCBABDDDAEDBEAADEDAEABDEEDDACADBDBCDBCEA;;0;;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;;1;100;120;100;120;140;580;E;E;B;B;3;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
210052671840;2021;1;F;1;3;1;3;0;1;;1;;;;;;;;2504009;Campina Grande;25;PB;1;1;1;1;911;880;890;902;473.6;457.6;454.2;458.7;ECCDDCBCEEBAEBABCDACCEDCDCACDDABCCBBBCCBBECCD;DBABCAAAAAADAEAACAEAAAAAAAAAAABABBBCCBCABABAA;AABCE99999BBADEBCECCCCCDBDDDAAEADABADCAAEAADAEEEDA;BAADBCBABBECBBBBBBBABAECEDEABEADEACDEEAEBBAAD;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;140;180;140;160;160;780;E;D;D;D;3;B;A;B;B;A;A;B;C;A;A;B;A;A;B;A;A;D;A;A;B
